id,mentions_luxury,amenity_count,sentiment_score,neighborhood_vibe,cleanliness_mentioned
15024645,False,2,0.53,trendy,False
13186778,False,3,0.99,family_friendly,False
22577827,False,2,0.91,quiet_residential,True
640128,False,2,0.77,trendy,True
7037537,False,2,0.65,trendy,False
19383519,False,4,0.77,trendy,False
7900908,False,6,0.99,upscale,False
19848951,False,2,0.92,trendy,False
21024610,True,7,0.88,artsy,False
2823333,True,4,0.8,trendy,False
4485442,False,4,0.61,bustling_urban,False
16861746,False,2,0.99,artsy,False
2774381,False,8,0.85,quiet_residential,False
22579551,True,3,0.86,upscale,False
7498271,False,7,0.92,artsy,False
1944620,False,4,0.74,trendy,True
18073785,False,3,0.94,bustling_urban,False
22062795,False,5,0.9,trendy,False
16148355,False,1,0.94,quiet_residential,False
13547426,False,9,0.88,unknown,False
20883446,False,4,0.67,family_friendly,False
14858190,True,7,0.91,trendy,False
14918404,False,1,0.88,quiet_residential,False
8783113,False,2,0.86,quiet_residential,False
15927071,False,7,0.92,trendy,True
5070437,False,4,0.88,unknown,True
18747972,False,6,0.61,trendy,False
21406504,False,9,0.47,artsy,False
2214323,False,6,0.93,trendy,False
15640345,False,5,0.79,upscale,True
6863540,False,12,0.88,upscale,False
15004091,False,3,0.66,trendy,True
16136211,False,1,0.94,family_friendly,False
1731046,False,9,0.83,quiet_residential,False
213714,False,6,0.6,family_friendly,True
10096707,False,1,0.94,trendy,False
10629713,False,3,0.94,trendy,False
2739420,False,4,0.79,artsy,True
19094459,False,5,0.9,quiet_residential,True
1567225,False,5,0.84,family_friendly,False
21813407,False,5,0.62,trendy,False
12357227,False,3,0.82,unknown,True
20034244,False,1,0.78,unknown,False
22340808,True,2,0.94,bustling_urban,False
1200625,False,3,0.83,unknown,False
6156319,False,7,0.83,upscale,False
16166989,False,10,0.65,artsy,False
1006697,False,9,0.83,quiet_residential,True
21397049,True,4,0.96,artsy,False
9749285,True,2,0.87,upscale,False
13936825,False,2,0.92,unknown,False
2437965,False,10,0.93,bustling_urban,True
12206323,False,3,0.78,bustling_urban,True
12772942,False,5,0.79,trendy,False
18766879,False,6,0.82,trendy,False
458377,True,4,0.81,trendy,True
20976275,True,4,0.97,quiet_residential,False
5523413,False,2,0.76,quiet_residential,True
21749011,False,5,0.69,trendy,False
2232697,False,6,0.78,artsy,True
735752,False,11,0.53,family_friendly,False
13043208,False,3,0.96,bustling_urban,True
13503970,True,4,0.63,artsy,False
16374392,False,2,0.67,trendy,False
17618446,False,2,0.99,artsy,True
15385,False,4,0.84,trendy,True
7461611,False,4,0.67,artsy,False
19886609,False,3,0.88,unknown,False
15942713,False,5,0.83,artsy,True
8319488,False,5,0.83,family_friendly,True
4946624,False,6,0.82,artsy,True
2078687,False,8,0.99,trendy,False
21707762,False,5,0.88,family_friendly,False
22518721,False,3,0.83,trendy,True
22043379,False,1,0.85,artsy,True
13477234,True,2,0.94,bustling_urban,False
17210810,False,4,0.79,trendy,False
11313326,False,8,0.9,unknown,True
11716677,False,5,0.82,artsy,False
4152752,False,2,0.97,bustling_urban,False
18892074,False,5,0.83,trendy,False
20283846,False,2,0.73,family_friendly,False
10562990,False,2,0.75,quiet_residential,False
19691986,False,4,0.85,artsy,False
4997688,False,5,0.82,upscale,False
15246070,True,5,0.97,artsy,True
7807454,False,1,0.8,upscale,False
20066623,True,6,0.96,artsy,False
22151798,False,5,0.97,unknown,True
20171578,True,3,0.95,bustling_urban,False
646210,True,4,0.83,family_friendly,True
21153619,False,2,0.59,artsy,False
14716155,False,10,0.96,unknown,True
3003127,False,4,0.67,artsy,True
18616180,False,5,0.84,artsy,False
20254614,False,2,0.68,quiet_residential,False
2043289,True,8,0.9,bustling_urban,False
14068062,False,7,0.65,family_friendly,False
23427396,False,2,0.89,family_friendly,False
20527717,False,4,0.85,bustling_urban,False
1954495,False,5,0.76,trendy,False
287417,False,1,0.81,family_friendly,False
20815590,True,8,0.92,trendy,False
11069291,False,5,0.69,unknown,False
1180663,False,6,0.99,bustling_urban,False
2228840,False,5,0.81,artsy,True
21010695,False,4,0.8,unknown,False
757187,False,5,0.73,trendy,False
22560903,False,3,0.82,unknown,False
1918903,False,2,0.98,artsy,True
7718995,False,1,0.93,artsy,False
210531,False,6,0.59,artsy,False
19475130,False,5,0.81,quiet_residential,False
9837193,False,7,0.72,unknown,False
13192001,False,10,0.99,quiet_residential,True
6799864,False,3,0.87,quiet_residential,False
4695408,False,1,0.83,quiet_residential,False
5184986,False,5,0.74,upscale,False
22001381,False,3,0.59,trendy,False
11982791,True,4,0.91,artsy,False
19639687,False,3,0.91,family_friendly,False
762015,False,4,0.84,artsy,False
1619695,False,2,0.88,artsy,False
22478609,True,3,0.89,bustling_urban,False
20090198,False,7,0.86,unknown,False
1798511,True,8,0.82,upscale,True
4660960,False,1,0.94,upscale,False
21364404,False,4,0.83,trendy,False
4783738,True,6,0.93,bustling_urban,False
9842142,True,1,0.93,family_friendly,False
13005592,False,2,0.96,family_friendly,False
6993958,False,7,0.88,trendy,True
6131266,False,6,0.85,artsy,False
6087959,False,7,0.64,family_friendly,False
485197,True,4,0.86,trendy,False
21814906,False,5,0.85,artsy,False
18714427,False,9,0.82,trendy,False
16113842,False,1,0.92,trendy,False
23220736,False,4,0.88,trendy,False
22229755,False,7,0.79,artsy,True
932613,True,10,0.81,trendy,True
1431246,False,6,0.71,quiet_residential,True
16316481,True,5,0.87,trendy,False
5382755,False,1,0.87,unknown,False
18058593,False,4,0.83,artsy,False
17707963,False,2,0.7,unknown,False
17414588,False,2,0.92,artsy,False
13543160,True,6,0.95,artsy,False
1672977,True,3,0.76,artsy,False
7983560,True,5,0.73,trendy,False
17607132,False,6,0.79,quiet_residential,True
10605445,True,2,0.64,trendy,True
17776390,False,2,0.87,trendy,True
20523515,False,2,0.87,quiet_residential,True
13995891,False,4,0.9,unknown,True
21798722,False,4,0.91,unknown,True
18462568,True,9,0.99,bustling_urban,False
22084616,False,6,0.58,trendy,False
16243971,True,5,0.99,bustling_urban,False
16194651,False,4,0.78,unknown,True
10946838,False,8,0.8,trendy,False
21230280,False,1,0.82,bustling_urban,True
8800573,False,5,0.75,trendy,False
6474627,True,11,0.81,unknown,False
22175297,False,5,0.75,artsy,False
18593138,True,9,0.87,unknown,False
18718498,False,3,0.78,artsy,True
16646872,True,1,0.93,artsy,False
1335550,False,4,0.91,artsy,True
832810,False,4,0.99,bustling_urban,True
13513223,False,8,0.89,family_friendly,False
13157631,False,6,0.82,artsy,True
4040900,False,2,0.74,unknown,True
14236383,False,9,0.99,trendy,True
1469955,True,16,0.99,family_friendly,True
22389883,False,5,0.65,artsy,False
8733480,False,4,0.76,family_friendly,True
14587950,True,3,0.86,family_friendly,False
8931287,False,3,0.42,trendy,False
22290340,False,2,0.58,artsy,True
14215681,False,3,0.82,bustling_urban,True
21559273,True,4,0.85,bustling_urban,False
9578639,False,6,0.98,upscale,False
2054032,False,7,0.5,unknown,False
7339802,False,7,0.69,artsy,False
14976368,False,3,0.86,trendy,False
15412415,False,4,0.73,upscale,False
1446483,False,3,0.86,trendy,False
18418264,False,1,0.89,unknown,False
20483084,False,3,0.99,trendy,True
10387839,False,3,0.86,trendy,False
4374523,False,2,0.7,trendy,False
19982386,False,8,0.95,trendy,False
13300645,False,3,0.98,unknown,True
14749932,False,2,0.78,trendy,False
20422697,False,3,0.68,artsy,False
18456751,False,7,0.84,trendy,False
21958889,False,7,0.54,family_friendly,False
3016563,False,4,0.37,bustling_urban,False
9899132,False,9,0.92,bustling_urban,False
17621558,False,7,0.84,trendy,True
21440192,False,5,0.88,artsy,True
18196956,False,6,0.84,upscale,True
764052,False,4,0.94,unknown,False
15390748,False,3,0.81,upscale,False
15700779,True,8,0.81,artsy,True
22084321,True,10,0.95,bustling_urban,False
19752474,False,7,0.99,trendy,True
18016822,False,3,0.51,quiet_residential,False
18358343,False,5,0.7,trendy,False
8010033,True,2,0.8,quiet_residential,True
21378123,False,4,0.86,quiet_residential,False
20783233,False,3,0.75,artsy,False
11325635,False,4,0.83,artsy,True
16190549,False,3,0.74,bustling_urban,False
658932,False,6,0.68,quiet_residential,False
19376114,True,6,0.93,unknown,False
254168,True,8,0.79,family_friendly,False
24266,False,4,0.8,family_friendly,False
20953307,True,2,0.66,quiet_residential,True
16396640,False,3,0.96,upscale,False
11164714,True,2,0.51,trendy,False
13788900,False,5,0.54,trendy,False
20844935,False,1,0.85,artsy,False
21951042,False,2,0.78,unknown,False
18091036,True,6,0.91,bustling_urban,False
21405134,False,2,0.91,upscale,False
795680,False,2,0.79,upscale,True
2842830,True,8,0.75,trendy,False
18984088,False,1,0.74,unknown,False
17979088,False,7,0.69,unknown,True
19853102,False,7,0.67,unknown,True
921624,False,6,0.84,trendy,False
2088725,False,7,0.99,unknown,False
14181211,False,1,0.91,family_friendly,False
20998772,True,8,0.92,artsy,False
22205723,True,2,0.88,trendy,False
16159901,True,5,0.91,bustling_urban,False
22397916,False,4,0.44,artsy,False
16244096,False,4,0.77,quiet_residential,False
3882682,False,8,0.75,artsy,False
19878514,False,4,0.71,artsy,True
1706904,False,1,0.91,trendy,False
17940198,False,4,0.66,quiet_residential,False
898861,False,6,0.34,family_friendly,False
22517069,False,8,0.99,upscale,True
14746873,False,8,0.8,unknown,False
18267345,False,7,0.95,trendy,False
1932491,True,11,0.95,bustling_urban,False
14118723,False,3,0.67,artsy,False
16393191,False,3,0.8,trendy,True
16854505,False,4,0.93,artsy,False
9386923,False,2,0.69,artsy,False
7206060,False,4,0.66,artsy,True
9018851,False,8,0.87,trendy,True
4661464,False,5,0.69,artsy,False
18986312,False,4,0.27,artsy,False
9106568,False,4,0.85,quiet_residential,False
21383821,False,1,0.99,artsy,False
14759888,False,7,0.99,trendy,False
903947,True,1,0.99,artsy,False
11658950,False,5,0.99,upscale,False
10013355,False,5,0.68,trendy,False
23061336,True,3,0.86,trendy,False
15026994,True,4,0.85,bustling_urban,False
14948249,False,1,0.99,bustling_urban,True
18375138,False,7,0.86,quiet_residential,False
6993613,False,5,0.92,trendy,True
10155150,False,3,0.79,artsy,True
14357487,False,3,0.99,artsy,False
903906,False,3,0.78,unknown,True
8798499,False,12,0.76,bustling_urban,True
6467956,False,3,0.71,family_friendly,True
3454343,False,1,0.88,trendy,False
20476379,True,6,0.99,unknown,True
140973,False,10,0.74,quiet_residential,False
2551532,False,11,0.74,artsy,False
19914589,True,1,0.72,bustling_urban,True
9739230,False,5,0.81,unknown,False
22764796,False,1,0.96,unknown,False
9496213,False,4,0.92,trendy,True
15966974,False,1,0.95,upscale,False
19637281,False,7,0.44,trendy,False
14030285,True,8,0.85,quiet_residential,False
10342448,False,4,0.64,bustling_urban,False
12671106,False,6,0.92,bustling_urban,True
6909460,True,4,0.99,upscale,True
20502321,False,6,0.52,artsy,False
3984168,False,4,0.74,trendy,False
610015,True,4,0.94,family_friendly,True
21824172,False,4,0.68,trendy,False
18913714,False,4,0.65,artsy,False
2488227,False,2,0.82,trendy,False
6898500,False,3,0.86,trendy,False
21107701,True,3,0.74,unknown,False
15745528,False,5,0.65,bustling_urban,True
9943207,True,3,0.88,trendy,False
1467618,False,2,0.74,trendy,True
21112848,True,5,0.86,unknown,False
9540147,True,6,0.55,family_friendly,False
15681476,True,6,0.99,trendy,False
4178851,False,6,0.83,trendy,False
4866620,False,6,0.73,upscale,False
16085436,False,1,0.69,bustling_urban,False
3415958,False,4,0.83,artsy,False
22792567,True,4,0.99,upscale,True
4461909,False,8,0.67,trendy,False
13846099,False,3,0.9,family_friendly,False
16428548,True,5,0.96,trendy,False
6738524,True,3,0.88,trendy,True
22224036,True,4,0.81,artsy,True
23114518,False,2,0.99,artsy,False
811299,False,4,0.89,upscale,True
398682,False,5,0.86,artsy,True
3461872,False,7,0.81,bustling_urban,True
22476865,False,3,0.91,unknown,False
3354458,True,6,0.63,bustling_urban,False
5059553,False,1,0.88,upscale,False
10071188,True,5,0.99,artsy,False
14143905,False,1,0.78,trendy,False
16703093,True,5,0.7,trendy,False
38780,False,7,0.9,quiet_residential,True
16072457,False,4,0.78,unknown,True
4838260,False,10,0.91,trendy,False
20899943,False,1,0.92,artsy,True
589708,False,3,0.76,trendy,True
13137665,False,1,0.87,bustling_urban,False
12296996,False,3,0.84,unknown,False
16283024,True,6,0.9,trendy,False
21769339,False,8,0.8,artsy,False
16630410,False,2,0.99,trendy,False
5075659,True,2,0.84,upscale,False
7945940,False,9,0.83,trendy,False
9876492,False,1,0.83,artsy,False
13669942,False,4,0.95,family_friendly,False
1925406,False,3,0.64,bustling_urban,False
19952226,False,7,0.85,quiet_residential,False
834871,False,2,0.99,quiet_residential,False
9495140,False,3,0.75,unknown,False
2015168,False,1,0.87,artsy,False
16362505,False,5,0.78,artsy,False
19069900,False,5,0.93,trendy,False
2539823,False,4,0.95,trendy,True
5729118,True,1,0.75,artsy,True
543792,False,10,0.69,quiet_residential,True
16442999,False,3,0.84,unknown,True
21148833,False,6,0.77,unknown,False
19981649,False,5,0.95,trendy,False
7895928,False,1,0.92,trendy,True
20888134,False,5,0.71,trendy,False
15837163,False,4,0.73,artsy,False
13668573,False,4,0.99,family_friendly,False
13185305,True,2,0.99,quiet_residential,False
16767775,True,1,0.89,trendy,True
456451,False,3,0.84,trendy,False
3377379,False,10,0.62,family_friendly,False
20083581,False,6,0.65,family_friendly,False
1684076,True,5,0.97,unknown,False
21658577,False,1,0.9,trendy,False
258690,False,2,0.78,trendy,False
16568422,True,7,0.99,bustling_urban,True
20832160,True,9,0.85,artsy,True
807535,False,5,0.68,trendy,False
10165663,False,8,0.74,artsy,False
18987249,False,3,0.77,artsy,True
17300167,False,8,0.69,trendy,True
19945327,False,3,0.88,bustling_urban,True
14745842,True,12,0.99,bustling_urban,False
22194993,False,10,0.79,trendy,True
9486229,False,2,0.83,trendy,True
4606368,False,5,0.87,trendy,True
19843731,False,6,0.94,unknown,True
18548112,False,4,0.82,trendy,False
6479559,False,3,0.82,trendy,True
19070381,True,1,0.77,trendy,True
13717248,False,4,0.54,artsy,True
17589815,False,5,0.39,bustling_urban,False
3040524,False,7,0.83,bustling_urban,False
15693063,False,6,0.79,trendy,False
20071986,False,1,0.99,upscale,False
13654760,False,5,0.93,trendy,True
21123910,True,3,0.99,artsy,True
491529,False,7,0.88,family_friendly,False
13275792,True,6,0.94,trendy,False
20040994,False,5,0.32,trendy,False
20608776,False,5,0.93,unknown,True
19811020,False,2,0.76,upscale,True
15301499,True,5,0.61,artsy,False
15035379,True,8,0.91,bustling_urban,False
17023406,False,9,0.64,family_friendly,True
6184149,False,6,0.93,trendy,False
21022856,True,7,0.96,artsy,False
20031027,False,5,0.84,quiet_residential,False
14125183,False,5,0.79,artsy,True
11871903,False,6,0.92,family_friendly,False
6559985,False,4,0.96,artsy,True
13508867,False,6,0.39,artsy,False
13811664,False,3,0.93,unknown,True
23038650,False,2,0.99,artsy,False
19549649,False,6,0.92,artsy,True
22192397,True,3,0.98,upscale,True
7393920,False,9,0.63,artsy,True
21213775,True,2,0.78,unknown,True
631134,True,5,0.99,trendy,False
23214729,True,1,0.82,trendy,False
21037246,False,2,0.68,family_friendly,False
7070705,True,2,0.86,trendy,False
13014556,False,6,0.88,artsy,True
4453484,False,1,0.9,trendy,False
20788578,True,4,0.98,trendy,False
14662007,False,6,0.84,artsy,True
6259928,False,2,0.87,trendy,False
1855846,False,2,0.82,artsy,False
20663443,False,5,0.94,unknown,True
5567220,False,6,0.88,bustling_urban,True
15436493,False,15,0.97,artsy,False
5237422,False,13,0.89,trendy,False
12966504,False,4,0.71,trendy,False
11037023,False,6,0.92,trendy,False
19887950,False,5,0.87,family_friendly,False
18388152,False,5,0.54,artsy,False
1217046,True,2,0.97,trendy,True
14065936,False,9,0.99,artsy,False
18836337,False,4,0.83,unknown,True
4784846,False,2,0.95,artsy,False
4453406,False,7,0.81,artsy,False
18211259,False,1,0.52,quiet_residential,False
18387798,False,4,0.86,artsy,False
7483049,True,3,0.79,unknown,False
9993180,False,2,0.69,family_friendly,False
18767695,False,8,0.97,unknown,True
3628553,True,15,0.99,unknown,False
22260384,False,1,0.9,artsy,True
609089,False,1,0.72,quiet_residential,False
12885472,False,6,0.76,quiet_residential,False
19642104,False,6,0.84,quiet_residential,False
153780,True,3,0.82,trendy,False
21279363,True,3,0.63,bustling_urban,False
21089707,False,2,0.87,trendy,False
21414072,False,7,0.78,artsy,True
23102639,False,5,0.73,upscale,True
10572807,False,8,0.92,trendy,True
9379983,False,1,0.63,unknown,False
9486961,False,2,0.85,artsy,False
21656310,True,3,0.93,upscale,False
19944102,False,4,0.9,family_friendly,True
13675956,False,2,0.91,artsy,False
2247803,False,5,0.9,artsy,False
20979453,False,8,0.76,unknown,False
8632393,False,6,0.54,trendy,False
4220151,True,16,0.69,trendy,True
8920816,False,3,0.99,family_friendly,False
22170592,True,5,0.96,bustling_urban,False
3626609,False,1,0.89,trendy,False
13606677,False,3,0.95,family_friendly,True
8025808,False,4,0.84,bustling_urban,False
18230038,False,3,0.94,quiet_residential,True
9715183,False,2,0.99,artsy,False
9152932,False,5,0.91,artsy,False
10351593,False,4,0.94,artsy,False
18002563,False,6,0.77,artsy,True
19500346,False,11,0.87,unknown,False
22062321,False,6,0.89,trendy,False
13727995,False,1,0.94,artsy,False
13372035,False,3,0.82,artsy,False
2417132,False,6,0.77,unknown,False
20904409,True,2,0.38,unknown,False
19980512,False,1,0.9,family_friendly,False
20798442,False,1,0.65,unknown,False
22339430,False,3,0.9,artsy,True
17759520,True,3,0.91,artsy,False
575061,False,5,0.88,trendy,False
19067841,True,11,0.73,family_friendly,False
16345943,True,6,0.9,trendy,False
21817889,True,2,0.95,artsy,False
1325432,False,6,0.97,quiet_residential,True
4302952,False,3,0.52,unknown,True
21307584,False,6,0.49,bustling_urban,False
8151536,True,6,0.73,trendy,False
7417444,False,5,0.77,family_friendly,False
